2016-11-18 12:32:20.815 [main] INFO  cn.vpclub.DemoApplication - Starting DemoApplication on k8s-minion3 with PID 1482 (/home/vpclub/openshift/fabric/ipservice/target/classes started by vpclub in /home/vpclub/openshift/fabric/ipservice)
2016-11-18 16:03:53.128 [http-nio-8080-exec-9] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:53.139 [http-nio-8080-exec-9] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 16:03:53.781 [http-nio-8080-exec-5] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:53.782 [http-nio-8080-exec-5] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:53.789 [http-nio-8080-exec-5] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 16:03:54.133 [http-nio-8080-exec-8] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.134 [http-nio-8080-exec-8] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.142 [http-nio-8080-exec-8] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 16:03:54.481 [http-nio-8080-exec-10] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.482 [http-nio-8080-exec-10] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.489 [http-nio-8080-exec-10] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 16:03:54.822 [http-nio-8080-exec-1] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.823 [http-nio-8080-exec-1] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:03:54.833 [http-nio-8080-exec-1] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 16:04:02.981 [http-nio-8080-exec-7] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:04:02.982 [http-nio-8080-exec-7] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":""}
2016-11-18 16:04:02.989 [http-nio-8080-exec-7] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
